,country,admin_code,admin_name,centx,centy,year_month,year,month,fews_ipc,fews_ha,fews_proj_near,fews_proj_near_ha,fews_proj_med,fews_proj_med_ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,area,cropland_pct,pop,ruggedness_mean,pasture_pct,ymd
117183,Somalia,68,Hargeysa,44.28073,9.521626,2015_10,2015,10,2.0,0.0,1.0,0.0,1.0,0.0,0.1558673,92.28841,4.406564,-1.835077,3.191998,-0.3171762,2,3,1.097101,13768.41,0.379604,807990.0,85254.9,30.81595,2015-11-01
117187,Somalia,68,Hargeysa,44.28073,9.521626,2016_02,2016,2,2.0,0.0,2.0,0.0,2.0,0.0,0.1391209,96.157,0.7536458,0.1263935,2.288292,-0.3308525,3,0,1.091887,13768.41,0.379604,685284.0,85254.9,30.81595,2016-03-01
117191,Somalia,68,Hargeysa,44.28073,9.521626,2016_06,2016,6,1.0,0.0,3.0,0.0,2.0,0.0,0.1689878,99.60572,2.521238,-0.6673898,4.572496,0.724468,2,0,1.175957,13768.41,0.379604,685284.0,85254.9,30.81595,2016-07-01
117195,Somalia,68,Hargeysa,44.28073,9.521626,2016_10,2016,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1546623,91.57494,2.715767,-3.525874,2.46416,-1.045015,2,0,1.064684,13768.41,0.379604,685284.0,85254.9,30.81595,2016-11-01
117199,Somalia,68,Hargeysa,44.28073,9.521626,2017_02,2017,2,2.0,1.0,2.0,1.0,2.0,0.0,0.1381645,95.49599,0.3623626,-0.2648897,3.10264,0.483495,3,0,1.130179,13768.41,0.379604,562579.0,85254.9,30.81595,2017-03-01
117203,Somalia,68,Hargeysa,44.28073,9.521626,2017_06,2017,6,2.0,1.0,2.0,0.0,2.0,0.0,0.1558799,91.87956,1.949468,-1.23916,2.659626,-1.188401,1,0,1.010668,13768.41,0.379604,562579.0,85254.9,30.81595,2017-07-01
117207,Somalia,68,Hargeysa,44.28073,9.521626,2017_10,2017,10,3.0,0.0,2.0,0.0,3.0,0.0,0.1612918,95.50028,2.26222,-3.97942,3.135355,-0.3738189,9,1,1.007079,13768.41,0.379604,562579.0,85254.9,30.81595,2017-11-01
117211,Somalia,68,Hargeysa,44.28073,9.521626,2018_02,2018,2,2.0,0.0,3.0,0.0,2.0,0.0,0.1374982,95.03543,0.4257557,-0.2014966,2.471014,-0.1481304,4,1,0.9711205,13768.41,0.379604,439873.0,85254.9,30.81595,2018-03-01
117215,Somalia,68,Hargeysa,44.28073,9.521626,2018_06,2018,6,2.0,0.0,2.0,0.0,2.0,0.0,0.1885667,111.146,2.348401,-0.8402267,6.951611,3.103584,2,0,0.9277351,13768.41,0.379604,439873.0,85254.9,30.81595,2018-07-01
117219,Somalia,68,Hargeysa,44.28073,9.521626,2018_10,2018,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1720525,101.8716,5.349816,-0.8918247,2.941386,-0.5677881,4,0,0.9018597,13768.41,0.379604,439873.0,85254.9,30.81595,2018-11-01
117223,Somalia,68,Hargeysa,44.28073,9.521626,2019_02,2019,2,2.0,0.0,3.0,0.0,2.0,0.0,0.1416085,97.87637,0.3708633,-0.256389,2.706102,0.08695741,5,1,0.9451283,13768.41,0.379604,317167.0,85254.9,30.81595,2019-03-01
117227,Somalia,68,Hargeysa,44.28073,9.521626,2019_06,2019,6,3.0,0.0,3.0,0.0,3.0,0.0,0.1799707,106.0793,7.720355,4.531727,4.75669,0.9086621,2,1,0.9840118,13768.41,0.379604,317167.0,85254.9,30.81595,2019-07-01
117231,Somalia,68,Hargeysa,44.28073,9.521626,2019_10,2019,10,2.0,1.0,3.0,0.0,2.0,0.0,0.2365198,140.0424,13.5867,7.345063,5.154137,1.644963,1,0,0.9572956,13768.41,0.379604,317167.0,85254.9,30.81595,2019-11-01
117235,Somalia,68,Hargeysa,44.28073,9.521626,2020_02,2020,2,2.0,0.0,2.0,0.0,3.0,0.0,0.1778158,122.902,0.5646858,-0.05599246,3.853562,1.234417,2,0,1.013311,13768.41,0.379604,931834.0,85254.9,30.81595,2020-03-01
117311,Somalia,69,Cadale,46.26282,3.091515,2013_04,2013,4,2.0,0.0,2.0,0.0,2.0,0.0,0.406893,139.9245,16.05382,5.779003,11.7607,3.698573,0,0,0.9344826,5825.525,41.77961,67724.0,10291.92,65.79412,2013-05-01
117314,Somalia,69,Cadale,46.26282,3.091515,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.2734904,103.651,6.854848,0.2929296,10.16916,-0.4176792,0,0,0.9995105,5825.525,41.77961,67724.0,10291.92,65.79412,2013-08-01
117317,Somalia,69,Cadale,46.26282,3.091515,2013_10,2013,10,2.0,0.0,2.0,0.0,2.0,0.0,0.3637835,113.8234,16.68313,5.863119,12.57503,1.133082,0,0,1.001898,5825.525,41.77961,67724.0,10291.92,65.79412,2013-11-01
117320,Somalia,69,Cadale,46.26282,3.091515,2014_01,2014,1,2.0,0.0,2.0,0.0,2.0,0.0,0.3333989,111.326,0.3847017,-0.003344413,8.126687,0.4497208,0,0,1.000479,5825.525,41.77961,69309.0,10291.92,65.79412,2014-02-01
117323,Somalia,69,Cadale,46.26282,3.091515,2014_04,2014,4,2.0,0.0,2.0,0.0,2.0,0.0,0.2581404,88.7707,4.390765,-5.884048,6.269746,-1.792384,0,0,1.090525,5825.525,41.77961,69309.0,10291.92,65.79412,2014-05-01
117326,Somalia,69,Cadale,46.26282,3.091515,2014_07,2014,7,2.0,0.0,2.0,0.0,2.0,0.0,0.2470036,93.61271,6.563544,0.001625621,8.646352,-1.94049,0,0,1.357007,5825.525,41.77961,69309.0,10291.92,65.79412,2014-08-01
117329,Somalia,69,Cadale,46.26282,3.091515,2014_10,2014,10,2.0,0.0,2.0,0.0,2.0,0.0,0.3019807,94.48603,8.93224,-1.887768,10.1766,-1.26535,0,0,1.23931,5825.525,41.77961,69309.0,10291.92,65.79412,2014-11-01
117332,Somalia,69,Cadale,46.26282,3.091515,2015_01,2015,1,2.0,0.0,2.0,0.0,2.0,0.0,0.2792636,93.24957,0.3855476,-0.002498453,5.941266,-1.735701,0,0,1.142566,5825.525,41.77961,70893.0,10291.92,65.79412,2015-02-01
117335,Somalia,69,Cadale,46.26282,3.091515,2015_04,2015,4,2.0,0.0,2.0,0.0,2.0,0.0,0.3253853,111.8952,12.88096,2.606146,11.42342,3.361288,0,0,1.129422,5825.525,41.77961,70893.0,10291.92,65.79412,2015-05-01
117338,Somalia,69,Cadale,46.26282,3.091515,2015_07,2015,7,2.0,0.0,2.0,0.0,2.0,0.0,0.2614906,99.10319,6.720059,0.1581414,8.715271,-1.871571,0,0,1.107545,5825.525,41.77961,70893.0,10291.92,65.79412,2015-08-01
117341,Somalia,69,Cadale,46.26282,3.091515,2015_10,2015,10,2.0,0.0,2.0,0.0,2.0,0.0,0.3461553,108.3077,16.38084,5.560836,12.19126,0.749306,0,0,1.042426,5825.525,41.77961,70893.0,10291.92,65.79412,2015-11-01
117345,Somalia,69,Cadale,46.26282,3.091515,2016_02,2016,2,2.0,0.0,2.0,0.0,2.0,0.0,0.2801533,113.6422,0.2298036,0.01202915,6.806673,0.8726465,0,0,0.9644817,5825.525,41.77961,68191.0,10291.92,65.79412,2016-03-01
117349,Somalia,69,Cadale,46.26282,3.091515,2016_06,2016,6,2.0,0.0,2.0,0.0,2.0,0.0,0.3133779,103.7734,2.229422,-0.5763552,10.45193,-2.230076,0,0,0.9390927,5825.525,41.77961,68191.0,10291.92,65.79412,2016-07-01
117353,Somalia,69,Cadale,46.26282,3.091515,2016_10,2016,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2621804,82.03301,6.412641,-4.407368,7.881605,-3.560344,0,0,1.083361,5825.525,41.77961,68191.0,10291.92,65.79412,2016-11-01
117357,Somalia,69,Cadale,46.26282,3.091515,2017_02,2017,2,2.0,0.0,2.0,0.0,2.0,0.0,0.2034479,82.52719,0.2080739,-0.009700542,4.787108,-1.146919,5,16,1.411914,5825.525,41.77961,65488.0,10291.92,65.79412,2017-03-01
117361,Somalia,69,Cadale,46.26282,3.091515,2017_06,2017,6,3.0,0.0,3.0,0.0,3.0,0.0,0.2620522,86.77721,1.669751,-1.136026,9.33015,-3.351852,0,0,1.280669,5825.525,41.77961,65488.0,10291.92,65.79412,2017-07-01
117365,Somalia,69,Cadale,46.26282,3.091515,2017_10,2017,10,3.0,0.0,3.0,0.0,4.0,0.0,0.25372,79.38586,5.626814,-5.193195,8.204862,-3.237087,1,0,1.395701,5825.525,41.77961,65488.0,10291.92,65.79412,2017-11-01
117369,Somalia,69,Cadale,46.26282,3.091515,2018_02,2018,2,1.0,0.0,2.0,0.0,2.0,0.0,0.2003918,81.28752,0.2235198,0.005745382,4.232319,-1.701708,0,0,1.270057,5825.525,41.77961,62786.0,10291.92,65.79412,2018-03-01
117373,Somalia,69,Cadale,46.26282,3.091515,2018_06,2018,6,2.0,0.0,2.0,0.0,2.0,0.0,0.3492819,115.6629,1.791887,-1.01389,11.46918,-1.212822,0,0,1.251198,5825.525,41.77961,62786.0,10291.92,65.79412,2018-07-01
117377,Somalia,69,Cadale,46.26282,3.091515,2018_10,2018,10,1.0,0.0,1.0,0.0,1.0,0.0,0.2546163,79.66628,4.404306,-6.415703,7.108526,-4.333423,0,0,1.118232,5825.525,41.77961,62786.0,10291.92,65.79412,2018-11-01
117381,Somalia,69,Cadale,46.26282,3.091515,2019_02,2019,2,1.0,0.0,1.0,0.0,1.0,0.0,0.2130451,86.42022,0.2037965,-0.01397799,4.433597,-1.50043,2,10,1.174271,5825.525,41.77961,60083.0,10291.92,65.79412,2019-03-01
117385,Somalia,69,Cadale,46.26282,3.091515,2019_06,2019,6,1.0,0.0,2.0,0.0,1.0,0.0,0.2829799,93.70729,1.745296,-1.060481,9.470536,-3.211466,3,0,1.135197,5825.525,41.77961,60083.0,10291.92,65.79412,2019-07-01
117389,Somalia,69,Cadale,46.26282,3.091515,2019_10,2019,10,2.0,0.0,2.0,0.0,2.0,0.0,0.3297512,103.1751,12.96244,2.142433,10.55637,-0.8855758,1,2,1.045501,5825.525,41.77961,60083.0,10291.92,65.79412,2019-11-01
117393,Somalia,69,Cadale,46.26282,3.091515,2020_02,2020,2,1.0,0.0,1.0,0.0,1.0,0.0,0.2638923,107.046,0.3243018,0.1068857,6.171515,0.2374883,6,7,1.100217,5825.525,41.77961,81332.05,10291.92,65.79412,2020-03-01
117469,Somalia,70,Eyl,49.56446,8.094348,2013_04,2013,4,2.0,1.0,2.0,0.0,2.0,0.0,0.193388,120.7843,4.534564,0.6429333,9.549604,4.699552,0,0,2.109746,9296.882,2.823792,43628.0,84596.8,23.24771,2013-05-01
117472,Somalia,70,Eyl,49.56446,8.094348,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.1488895,100.8348,0.009036195,0.000131462,2.912878,-0.04527091,0,0,2.22953,9296.882,2.823792,43628.0,84596.8,23.24771,2013-08-01
117475,Somalia,70,Eyl,49.56446,8.094348,2013_10,2013,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2141336,118.1914,16.65884,8.965884,7.095107,1.239518,0,0,2.370959,9296.882,2.823792,43628.0,84596.8,23.24771,2013-11-01
117478,Somalia,70,Eyl,49.56446,8.094348,2014_01,2014,1,2.0,1.0,2.0,1.0,2.0,0.0,0.200442,122.5023,0.4022365,-0.07044473,3.81997,-0.4157373,0,0,1.933775,9296.882,2.823792,44649.0,84596.8,23.24771,2014-02-01
117481,Somalia,70,Eyl,49.56446,8.094348,2014_04,2014,4,2.0,0.0,2.0,0.0,2.0,1.0,0.1676815,104.7288,1.737448,-2.154182,3.741757,-1.108295,1,1,1.961256,9296.882,2.823792,44649.0,84596.8,23.24771,2014-05-01
117484,Somalia,70,Eyl,49.56446,8.094348,2014_07,2014,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1546599,104.7428,0.009036183,0.000131451,2.612053,-0.3460957,0,0,1.998235,9296.882,2.823792,44649.0,84596.8,23.24771,2014-08-01
117487,Somalia,70,Eyl,49.56446,8.094348,2014_10,2014,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2075295,114.5463,8.501885,0.8089321,6.116472,0.2608823,0,0,1.948541,9296.882,2.823792,44649.0,84596.8,23.24771,2014-11-01
117490,Somalia,70,Eyl,49.56446,8.094348,2015_01,2015,1,2.0,0.0,2.0,0.0,2.0,0.0,0.1669144,102.0115,0.403952,-0.06872925,3.611786,-0.6239213,0,0,1.792615,9296.882,2.823792,45670.0,84596.8,23.24771,2015-02-01
117493,Somalia,70,Eyl,49.56446,8.094348,2015_04,2015,4,2.0,0.0,2.0,0.0,2.0,0.0,0.1721024,107.49,5.200276,1.308646,6.631547,1.781495,0,0,1.903904,9296.882,2.823792,45670.0,84596.8,23.24771,2015-05-01
117496,Somalia,70,Eyl,49.56446,8.094348,2015_07,2015,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1527274,103.434,0.009036555,0.000131823,3.643379,0.6852307,0,0,1.817174,9296.882,2.823792,45670.0,84596.8,23.24771,2015-08-01
117499,Somalia,70,Eyl,49.56446,8.094348,2015_10,2015,10,2.0,0.0,2.0,0.0,2.0,0.0,0.179558,99.1074,7.412647,-0.2803062,5.844854,-0.01073568,0,0,1.796706,9296.882,2.823792,45670.0,84596.8,23.24771,2015-11-01
117503,Somalia,70,Eyl,49.56446,8.094348,2016_02,2016,2,3.0,0.0,2.0,0.0,2.0,0.0,0.1524016,98.1865,0.0474415,7.3e-06,3.826034,0.4302418,0,0,1.623777,9296.882,2.823792,60574.0,84596.8,23.24771,2016-03-01
117507,Somalia,70,Eyl,49.56446,8.094348,2016_06,2016,6,2.0,0.0,2.0,0.0,2.0,0.0,0.1505585,95.07515,0.2725985,-0.1033007,3.047872,-0.7506729,0,0,1.650496,9296.882,2.823792,60574.0,84596.8,23.24771,2016-07-01
117511,Somalia,70,Eyl,49.56446,8.094348,2016_10,2016,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1565369,86.40084,1.959095,-5.733859,4.424684,-1.430905,0,0,1.587855,9296.882,2.823792,60574.0,84596.8,23.24771,2016-11-01
117515,Somalia,70,Eyl,49.56446,8.094348,2017_02,2017,2,2.0,0.0,3.0,0.0,4.0,0.0,0.146064,94.10343,0.08642474,0.03899054,3.720471,0.3246791,1,0,1.611345,9296.882,2.823792,75478.0,84596.8,23.24771,2017-03-01
117519,Somalia,70,Eyl,49.56446,8.094348,2017_06,2017,6,3.0,1.0,4.0,0.0,4.0,0.0,0.1475844,93.19706,0.2603773,-0.115522,4.146523,0.3479782,0,0,1.616722,9296.882,2.823792,75478.0,84596.8,23.24771,2017-07-01
117523,Somalia,70,Eyl,49.56446,8.094348,2017_10,2017,10,3.0,1.0,4.0,0.0,4.0,0.0,0.1620981,89.47038,3.278294,-4.414659,6.262438,0.4068481,0,0,1.547122,9296.882,2.823792,75478.0,84596.8,23.24771,2017-11-01
117527,Somalia,70,Eyl,49.56446,8.094348,2018_02,2018,2,2.0,1.0,3.0,0.0,3.0,0.0,0.1421681,91.5934,0.04743666,2.46e-06,3.225687,-0.1701043,0,0,1.096812,9296.882,2.823792,90382.0,84596.8,23.24771,2018-03-01
117531,Somalia,70,Eyl,49.56446,8.094348,2018_06,2018,6,2.0,1.0,3.0,0.0,2.0,0.0,0.1564528,98.79727,0.1856642,-0.190235,3.671903,-0.1266423,0,0,1.087808,9296.882,2.823792,90382.0,84596.8,23.24771,2018-07-01
117535,Somalia,70,Eyl,49.56446,8.094348,2018_10,2018,10,2.0,0.0,2.0,0.0,3.0,0.0,0.1685003,93.00408,3.941832,-3.751121,4.601586,-1.254004,0,0,1.137779,9296.882,2.823792,90382.0,84596.8,23.24771,2018-11-01
117539,Somalia,70,Eyl,49.56446,8.094348,2019_02,2019,2,2.0,0.0,2.0,0.0,2.0,0.0,0.144126,92.85482,0.04560378,-0.001830425,3.554202,0.1584098,0,0,1.342623,9296.882,2.823792,105287.0,84596.8,23.24771,2019-03-01
117543,Somalia,70,Eyl,49.56446,8.094348,2019_06,2019,6,3.0,0.0,4.0,0.0,3.0,0.0,0.1721617,108.7172,2.629204,2.253305,2.713141,-1.085404,0,0,1.393185,9296.882,2.823792,105287.0,84596.8,23.24771,2019-07-01
117547,Somalia,70,Eyl,49.56446,8.094348,2019_10,2019,10,2.0,1.0,2.0,0.0,2.0,0.0,0.1685446,93.02854,6.612288,-1.080665,5.217187,-0.6384028,0,0,1.352081,9296.882,2.823792,105287.0,84596.8,23.24771,2019-11-01
117551,Somalia,70,Eyl,49.56446,8.094348,2020_02,2020,2,2.0,0.0,2.0,0.0,3.0,0.0,0.193748,124.8244,0.04744141,5.413996e-05,3.709783,0.3139916,0,0,1.401405,9296.882,2.823792,52546.78,84596.8,23.24771,2020-03-01
117627,Somalia,71,Laasqoray,48.69516,10.53805,2013_04,2013,4,2.0,1.0,2.0,0.0,2.0,0.0,0.1653993,109.1214,5.200163,1.168229,5.730832,1.25418,1,5,1.214522,12244.23,3.593365,117098.0,210186.1,14.42446,2013-05-01
117630,Somalia,71,Laasqoray,48.69516,10.53805,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.1374045,96.26255,0.2692903,0.003898738,1.452153,-0.02891358,0,0,1.163523,12244.23,3.593365,117098.0,210186.1,14.42446,2013-08-01
117633,Somalia,71,Laasqoray,48.69516,10.53805,2013_10,2013,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1752343,106.9924,4.932453,2.007659,5.029237,0.01925184,0,0,1.195568,12244.23,3.593365,117098.0,210186.1,14.42446,2013-11-01
117636,Somalia,71,Laasqoray,48.69516,10.53805,2014_01,2014,1,2.0,0.0,2.0,0.0,2.0,0.0,0.1775557,106.8336,0.06137196,-0.000460277,6.633027,0.5518205,0,0,1.113632,12244.23,3.593365,119838.0,210186.1,14.42446,2014-02-01
117639,Somalia,71,Laasqoray,48.69516,10.53805,2014_04,2014,4,2.0,0.0,2.0,0.0,2.0,0.0,0.1514886,99.9439,2.571418,-1.460517,3.812066,-0.6645857,0,0,1.143215,12244.23,3.593365,119838.0,210186.1,14.42446,2014-05-01
117642,Somalia,71,Laasqoray,48.69516,10.53805,2014_07,2014,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1360617,95.32183,0.259385,-0.006006652,0.9885881,-0.4924786,1,0,1.158531,12244.23,3.593365,119838.0,210186.1,14.42446,2014-08-01
117645,Somalia,71,Laasqoray,48.69516,10.53805,2014_10,2014,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1822804,111.2945,4.4353,1.510507,6.419013,1.409028,0,0,1.110533,12244.23,3.593365,119838.0,210186.1,14.42446,2014-11-01
117648,Somalia,71,Laasqoray,48.69516,10.53805,2015_01,2015,1,2.0,0.0,2.0,0.0,2.0,0.0,0.1661868,99.99302,0.06025911,-0.001573133,7.012049,0.9308432,1,1,1.22057,12244.23,3.593365,122577.0,210186.1,14.42446,2015-02-01
117651,Somalia,71,Laasqoray,48.69516,10.53805,2015_04,2015,4,2.0,0.0,2.0,0.0,2.0,0.0,0.1479053,97.57989,2.645096,-1.386838,4.035662,-0.4409904,0,0,1.177313,12244.23,3.593365,122577.0,210186.1,14.42446,2015-05-01
117654,Somalia,71,Laasqoray,48.69516,10.53805,2015_07,2015,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1458489,102.1785,0.2594489,-0.005942692,1.535787,0.0547202,1,0,1.188011,12244.23,3.593365,122577.0,210186.1,14.42446,2015-08-01
117657,Somalia,71,Laasqoray,48.69516,10.53805,2015_10,2015,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1573174,96.05295,2.017715,-0.9070786,5.067887,0.05790152,0,0,1.115353,12244.23,3.593365,122577.0,210186.1,14.42446,2015-11-01
117661,Somalia,71,Laasqoray,48.69516,10.53805,2016_02,2016,2,3.0,0.0,3.0,0.0,2.0,0.0,0.1544715,97.20232,0.2040816,0.003082646,4.651769,-0.03334726,1,1,1.122208,12244.23,3.593365,135982.0,210186.1,14.42446,2016-03-01
117665,Somalia,71,Laasqoray,48.69516,10.53805,2016_06,2016,6,2.0,0.0,2.0,0.0,2.0,0.0,0.1415316,92.35728,1.082914,-0.2583819,1.504768,-0.6776859,0,0,1.180355,12244.23,3.593365,135982.0,210186.1,14.42446,2016-07-01
117669,Somalia,71,Laasqoray,48.69516,10.53805,2016_10,2016,10,2.0,0.0,2.0,0.0,3.0,0.0,0.1479659,90.34318,1.946916,-0.9778769,3.713634,-1.296351,0,0,1.118646,12244.23,3.593365,135982.0,210186.1,14.42446,2016-11-01
117673,Somalia,71,Laasqoray,48.69516,10.53805,2017_02,2017,2,4.0,0.0,4.0,0.0,4.0,0.0,0.1567306,98.62389,0.1860321,-0.01496681,4.580082,-0.1050345,0,0,1.210901,12244.23,3.593365,149387.0,210186.1,14.42446,2017-03-01
117677,Somalia,71,Laasqoray,48.69516,10.53805,2017_06,2017,6,3.0,1.0,4.0,0.0,4.0,0.0,0.1516858,98.98343,1.138543,-0.2027526,1.668686,-0.5137674,1,0,1.138799,12244.23,3.593365,149387.0,210186.1,14.42446,2017-07-01
117681,Somalia,71,Laasqoray,48.69516,10.53805,2017_10,2017,10,3.0,1.0,4.0,0.0,4.0,0.0,0.1625459,99.24527,1.995859,-0.9289346,4.84662,-0.1633655,1,0,1.126181,12244.23,3.593365,149387.0,210186.1,14.42446,2017-11-01
117685,Somalia,71,Laasqoray,48.69516,10.53805,2018_02,2018,2,3.0,0.0,4.0,0.0,3.0,0.0,0.150152,94.48423,0.1633956,-0.03760332,3.654553,-1.030564,0,0,1.15478,12244.23,3.593365,162792.0,210186.1,14.42446,2018-03-01
117689,Somalia,71,Laasqoray,48.69516,10.53805,2018_06,2018,6,2.0,1.0,3.0,0.0,2.0,0.0,0.1516336,98.94938,1.151235,-0.1900604,1.945032,-0.2374213,0,0,1.160574,12244.23,3.593365,162792.0,210186.1,14.42446,2018-07-01
117693,Somalia,71,Laasqoray,48.69516,10.53805,2018_10,2018,10,2.0,1.0,3.0,0.0,3.0,0.0,0.1584746,96.75948,3.370785,0.445992,3.438465,-1.57152,1,0,1.134992,12244.23,3.593365,162792.0,210186.1,14.42446,2018-11-01
117697,Somalia,71,Laasqoray,48.69516,10.53805,2019_02,2019,2,2.0,1.0,3.0,0.0,2.0,0.0,0.1450176,91.25338,0.1625439,-0.038455,3.683697,-1.00142,0,0,1.161092,12244.23,3.593365,176197.0,210186.1,14.42446,2019-03-01
117701,Somalia,71,Laasqoray,48.69516,10.53805,2019_06,2019,6,3.0,1.0,4.0,0.0,3.0,0.0,0.1667276,108.799,3.648444,2.307148,3.490339,1.307886,0,0,1.203243,12244.23,3.593365,176197.0,210186.1,14.42446,2019-07-01
117705,Somalia,71,Laasqoray,48.69516,10.53805,2019_10,2019,10,2.0,1.0,3.0,0.0,2.0,0.0,0.1937655,118.307,2.18312,-0.7416733,6.505363,1.495378,0,0,1.173224,12244.23,3.593365,176197.0,210186.1,14.42446,2019-11-01
117709,Somalia,71,Laasqoray,48.69516,10.53805,2020_02,2020,2,2.0,0.0,2.0,0.0,3.0,0.0,0.1885146,118.6242,0.18806,-0.01195288,7.10768,2.422563,1,1,1.169835,12244.23,3.593365,141307.7,210186.1,14.42446,2020-03-01
117785,Somalia,72,Ceel Afweyn,46.68845,10.14797,2013_04,2013,4,2.0,1.0,2.0,0.0,2.0,0.0,0.1649195,114.3093,6.979585,1.738741,6.2812,2.482418,0,0,1.487759,15744.79,0.3656023,93023.0,241318.2,21.36216,2013-05-01
117788,Somalia,72,Ceel Afweyn,46.68845,10.14797,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.1317669,98.19459,0.7027525,0.1558971,1.767436,0.3738529,0,0,1.373413,15744.79,0.3656023,93023.0,241318.2,21.36216,2013-08-01
117791,Somalia,72,Ceel Afweyn,46.68845,10.14797,2013_10,2013,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1578674,105.0465,11.30788,5.187383,3.740554,0.1755528,0,0,1.364572,15744.79,0.3656023,93023.0,241318.2,21.36216,2013-11-01
117794,Somalia,72,Ceel Afweyn,46.68845,10.14797,2014_01,2014,1,2.0,0.0,2.0,0.0,2.0,0.0,0.166226,112.9551,0.5518565,0.0212411,4.53027,0.315815,0,0,1.430198,15744.79,0.3656023,95199.0,241318.2,21.36216,2014-02-01
117797,Somalia,72,Ceel Afweyn,46.68845,10.14797,2014_04,2014,4,2.0,0.0,2.0,0.0,2.0,0.0,0.1470552,101.9271,3.929286,-1.311558,2.708175,-1.090607,1,0,1.159245,15744.79,0.3656023,95199.0,241318.2,21.36216,2014-05-01
117800,Somalia,72,Ceel Afweyn,46.68845,10.14797,2014_07,2014,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1314155,97.93269,0.5033886,-0.04346675,0.9387345,-0.4548486,0,0,1.131743,15744.79,0.3656023,95199.0,241318.2,21.36216,2014-08-01
117803,Somalia,72,Ceel Afweyn,46.68845,10.14797,2014_10,2014,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1761064,117.1829,9.214401,3.093906,5.818945,2.253944,0,0,1.122313,15744.79,0.3656023,95199.0,241318.2,21.36216,2014-11-01
117806,Somalia,72,Ceel Afweyn,46.68845,10.14797,2015_01,2015,1,2.0,0.0,2.0,0.0,2.0,0.0,0.1444595,98.16416,0.5348202,0.004204815,3.304938,-0.9095176,1,0,1.322639,15744.79,0.3656023,97375.0,241318.2,21.36216,2015-02-01
117809,Somalia,72,Ceel Afweyn,46.68845,10.14797,2015_04,2015,4,2.0,0.0,2.0,0.0,2.0,0.0,0.1442385,99.97485,3.259862,-1.980983,4.45353,0.6547478,1,0,1.459332,15744.79,0.3656023,97375.0,241318.2,21.36216,2015-05-01
117812,Somalia,72,Ceel Afweyn,46.68845,10.14797,2015_07,2015,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1376562,102.5833,0.5681947,0.02133935,1.4934,0.0998167,0,0,1.464243,15744.79,0.3656023,97375.0,241318.2,21.36216,2015-08-01
117815,Somalia,72,Ceel Afweyn,46.68845,10.14797,2015_10,2015,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1405296,93.50977,4.680586,-1.439909,2.802483,-0.762518,1,0,1.428265,15744.79,0.3656023,97375.0,241318.2,21.36216,2015-11-01
117819,Somalia,72,Ceel Afweyn,46.68845,10.14797,2016_02,2016,2,2.0,0.0,2.0,0.0,2.0,0.0,0.1394769,100.0183,0.3574921,0.02462874,3.265882,-0.3085651,3,0,1.288488,15744.79,0.3656023,97749.0,241318.2,21.36216,2016-03-01
117823,Somalia,72,Ceel Afweyn,46.68845,10.14797,2016_06,2016,6,2.0,0.0,2.0,0.0,2.0,0.0,0.1389239,95.92238,1.910666,0.1278392,2.289125,0.03023886,0,0,1.200014,15744.79,0.3656023,97749.0,241318.2,21.36216,2016-07-01
117827,Somalia,72,Ceel Afweyn,46.68845,10.14797,2016_10,2016,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1383641,92.06884,4.39635,-1.724145,2.084268,-1.480733,0,0,1.250616,15744.79,0.3656023,97749.0,241318.2,21.36216,2016-11-01
117831,Somalia,72,Ceel Afweyn,46.68845,10.14797,2017_02,2017,2,2.0,0.0,3.0,0.0,3.0,0.0,0.1311722,94.06301,0.2924473,-0.04041607,4.271831,0.6973832,1,0,1.064334,15744.79,0.3656023,98123.0,241318.2,21.36216,2017-03-01
117835,Somalia,72,Ceel Afweyn,46.68845,10.14797,2017_06,2017,6,2.0,1.0,3.0,0.0,2.0,0.0,0.1366324,94.34013,0.9075532,-0.8752732,1.449427,-0.8094592,1,0,0.4284913,15744.79,0.3656023,98123.0,241318.2,21.36216,2017-07-01
